소방서,연월,시간대,지역,이송수,출동수,평균기온
강동소방서,202201,20.0,서울,,96,-1.1903225806451612
강동소방서,202201,21.0,서울,,119,-1.696774193548387
강동소방서,202201,22.0,서울,,86,-2.2193548387096773
강동소방서,202201,23.0,서울,,75,-2.667741935483871
강동소방서,202202,0.0,서울,,55,-2.685714285714286
강동소방서,202202,1.0,서울,,54,-3.007142857142857
강동소방서,202202,2.0,서울,,45,-3.2285714285714286
강동소방서,202202,3.0,서울,,54,-3.532142857142857
강동소방서,202202,4.0,서울,,60,-3.9
강동소방서,202202,5.0,서울,,61,-4.210714285714285
강동소방서,202202,6.0,서울,,46,-4.353571428571429
강동소방서,202202,7.0,서울,,60,-4.635714285714286
강동소방서,202202,8.0,서울,,100,-4.671428571428572
강동소방서,202202,9.0,서울,,115,-3.4535714285714287
강동소방서,202202,10.0,서울,,119,-1.5892857142857142
강동소방서,202202,11.0,서울,,104,0.0357142857142856
강동소방서,202202,12.0,서울,,101,1.3464285714285715
강동소방서,202202,13.0,서울,,108,2.382142857142857
강동소방서,202202,14.0,서울,,102,2.996428571428571
강동소방서,202202,15.0,서울,,95,3.0821428571428577
강동소방서,202202,16.0,서울,,116,3.017857142857143
강동소방서,202202,17.0,서울,,95,2.560714285714286
강동소방서,202202,18.0,서울,,88,1.3678571428571429
강동소방서,202202,19.0,서울,,96,0.4285714285714285
강동소방서,202202,20.0,서울,,105,-0.3821428571428572
강동소방서,202202,21.0,서울,,102,-1.0285714285714285
강동소방서,202202,22.0,서울,,90,-1.6071428571428572
강동소방서,202202,23.0,서울,,90,-2.032142857142857
강동소방서,202203,0.0,서울,20.0,96,6.025806451612904
강동소방서,202203,1.0,서울,14.0,83,5.616129032258065
강동소방서,202203,2.0,서울,9.0,58,5.261290322580645
강동소방서,202203,3.0,서울,12.0,64,4.896774193548388
강동소방서,202203,4.0,서울,11.0,61,4.596774193548387
강동소방서,202203,5.0,서울,18.0,52,4.283870967741936
강동소방서,202203,6.0,서울,14.0,60,4.048387096774194
강동소방서,202203,7.0,서울,22.0,93,3.938709677419354
강동소방서,202203,8.0,서울,37.0,137,4.422580645161291
강동소방서,202203,9.0,서울,59.0,134,5.861290322580645
강동소방서,202203,10.0,서울,28.0,151,7.390322580645161
강동소방서,202203,11.0,서울,36.0,121,8.896774193548387
강동소방서,202203,12.0,서울,39.0,122,10.251612903225809
강동소방서,202203,13.0,서울,19.0,126,11.03225806451613
강동소방서,202203,14.0,서울,36.0,145,11.62258064516129
강동소방서,202203,15.0,서울,38.0,127,11.890322580645162
강동소방서,202203,16.0,서울,29.0,115,11.893548387096772
강동소방서,202203,17.0,서울,26.0,122,11.361290322580643
강동소방서,202203,18.0,서울,17.0,125,10.493548387096777
강동소방서,202203,19.0,서울,26.0,141,9.35483870967742
강동소방서,202203,20.0,서울,44.0,118,8.458064516129031
강동소방서,202203,21.0,서울,33.0,113,7.664516129032258
강동소방서,202203,22.0,서울,30.0,119,7.006451612903225
강동소방서,202203,23.0,서울,18.0,113,6.516129032258065
강동소방서,202204,0.0,서울,79.0,93,12.53
강동소방서,202204,1.0,서울,66.0,66,12.113333333333332
강동소방서,202204,2.0,서울,75.0,75,11.68
강동소방서,202204,3.0,서울,54.0,43,11.296666666666663
강동소방서,202204,4.0,서울,67.0,55,10.966666666666669
강동소방서,202204,5.0,서울,62.0,49,10.663333333333332
강동소방서,202204,6.0,서울,67.0,52,10.4
강동소방서,202204,7.0,서울,109.0,80,10.503333333333334
강동소방서,202204,8.0,서울,88.0,80,11.713333333333331
강동소방서,202204,9.0,서울,166.0,105,13.46
강동소방서,202204,10.0,서울,168.0,123,15.25
강동소방서,202204,11.0,서울,132.0,103,16.936666666666667
강동소방서,202204,12.0,서울,100.0,81,18.176666666666662
강동소방서,202204,13.0,서울,136.0,125,19.146666666666665
강동소방서,202204,14.0,서울,96.0,86,19.85333333333333
강동소방서,202204,15.0,서울,131.0,113,19.96
강동소방서,202204,16.0,서울,148.0,118,19.676666666666662
강동소방서,202204,17.0,서울,113.0,88,18.916666666666668
강동소방서,202204,18.0,서울,130.0,111,17.709999999999997
강동소방서,202204,19.0,서울,113.0,104,16.14
강동소방서,202204,20.0,서울,125.0,101,15.083333333333334
강동소방서,202204,21.0,서울,132.0,125,14.396666666666668
강동소방서,202204,22.0,서울,115.0,115,13.683333333333334
강동소방서,202204,23.0,서울,90.0,87,13.123333333333331
강동소방서,202205,0.0,서울,66.0,80,16.45806451612903
강동소방서,202205,1.0,서울,77.0,80,15.98709677419355
강동소방서,202205,2.0,서울,58.0,46,15.567741935483872
강동소방서,202205,3.0,서울,45.0,46,15.151612903225804
강동소방서,202205,4.0,서울,37.0,32,14.816129032258065
강동소방서,202205,5.0,서울,81.0,55,14.49032258064516
강동소방서,202205,6.0,서울,65.0,59,14.358064516129032
강동소방서,202205,7.0,서울,102.0,78,14.958064516129031
강동소방서,202205,8.0,서울,145.0,106,16.76774193548387
강동소방서,202205,9.0,서울,138.0,114,18.493548387096773
강동소방서,202205,10.0,서울,131.0,107,20.04516129032258
강동소방서,202205,11.0,서울,147.0,114,21.59354838709677
강동소방서,202205,12.0,서울,99.0,75,22.906451612903226
강동소방서,202205,13.0,서울,98.0,83,23.89032258064516
강동소방서,202205,14.0,서울,109.0,98,24.33225806451613
강동소방서,202205,15.0,서울,92.0,84,24.45483870967742
강동소방서,202205,16.0,서울,103.0,96,24.26774193548387
강동소방서,202205,17.0,서울,122.0,107,23.516129032258064
강동소방서,202205,18.0,서울,113.0,103,22.364516129032257
강동소방서,202205,19.0,서울,121.0,98,20.82903225806452
강동소방서,202205,20.0,서울,109.0,106,19.42903225806452
강동소방서,202205,21.0,서울,86.0,83,18.52258064516129
강동소방서,202205,22.0,서울,86.0,98,17.893548387096775
강동소방서,202205,23.0,서울,93.0,97,17.24516129032258
강동소방서,202206,0.0,서울,85.0,93,21.796666666666667
강동소방서,202206,1.0,서울,54.0,52,21.46333333333333
강동소방서,202206,2.0,서울,66.0,62,21.14333333333333
강동소방서,202206,3.0,서울,51.0,66,20.8
강동소방서,202206,4.0,서울,51.0,50,20.613333333333333
강동소방서,202206,5.0,서울,67.0,65,20.376666666666665
강동소방서,202206,6.0,서울,99.0,67,20.25333333333333
강동소방서,202206,7.0,서울,88.0,68,20.703333333333333
강동소방서,202206,8.0,서울,106.0,93,21.696666666666665
강동소방서,202206,9.0,서울,133.0,103,22.75
강동소방서,202206,10.0,서울,131.0,110,23.83
강동소방서,202206,11.0,서울,103.0,94,24.926666666666662
강동소방서,202206,12.0,서울,130.0,102,25.69
강동소방서,202206,13.0,서울,147.0,106,26.12
강동소방서,202206,14.0,서울,121.0,94,26.183333333333334
강동소방서,202206,15.0,서울,87.0,86,26.256666666666668
강동소방서,202206,16.0,서울,106.0,96,26.12333333333333
강동소방서,202206,17.0,서울,106.0,110,25.966666666666665
강동소방서,202206,18.0,서울,125.0,107,25.61
강동소방서,202206,19.0,서울,107.0,100,24.886666666666667
강동소방서,202206,20.0,서울,118.0,114,23.923333333333336
강동소방서,202206,21.0,서울,111.0,109,23.183333333333334
강동소방서,202206,22.0,서울,74.0,73,22.683333333333334
강동소방서,202206,23.0,서울,88.0,95,22.293333333333333
강동소방서,202207,0.0,서울,101.0,103,25.967741935483872
강동소방서,202207,1.0,서울,56.0,69,25.69032258064516
강동소방서,202207,2.0,서울,70.0,68,25.370967741935484
강동소방서,202207,3.0,서울,70.0,64,25.09354838709677
강동소방서,202207,4.0,서울,73.0,65,24.874193548387098
강동소방서,202207,5.0,서울,95.0,64,24.65806451612903
강동소방서,202207,6.0,서울,90.0,76,24.59032258064516
강동소방서,202207,7.0,서울,107.0,83,24.86774193548387
강동소방서,202207,8.0,서울,152.0,113,25.65483870967742
강동소방서,202207,9.0,서울,147.0,123,26.65806451612903
강동소방서,202207,10.0,서울,164.0,120,27.62903225806452
강동소방서,202207,11.0,서울,128.0,123,28.55161290322581
강동소방서,202207,12.0,서울,136.0,126,29.135483870967743
강동소방서,202207,13.0,서울,149.0,118,29.67419354838709
강동소방서,202207,14.0,서울,102.0,96,30.04516129032258
강동소방서,202207,15.0,서울,131.0,121,30.18387096774193
강동소방서,202207,16.0,서울,140.0,115,30.31935483870968
강동소방서,202207,17.0,서울,106.0,109,29.98064516129032
강동소방서,202207,18.0,서울,130.0,116,29.416129032258063
강동소방서,202207,19.0,서울,122.0,103,28.80322580645161
강동소방서,202207,20.0,서울,118.0,128,27.9741935483871
강동소방서,202207,21.0,서울,142.0,120,27.38387096774193
강동소방서,202207,22.0,서울,115.0,121,26.80967741935484
강동소방서,202207,23.0,서울,101.0,92,26.40967741935484
강동소방서,202208,0.0,서울,96.0,92,24.85483870967742
강동소방서,202208,1.0,서울,73.0,74,24.641935483870967
강동소방서,202208,2.0,서울,63.0,74,24.4
강동소방서,202208,3.0,서울,68.0,65,24.203225806451613
강동소방서,202208,4.0,서울,75.0,61,23.94516129032258
강동소방서,202208,5.0,서울,87.0,83,23.77741935483871
강동소방서,202208,6.0,서울,100.0,82,23.62903225806452
강동소방서,202208,7.0,서울,119.0,88,23.664516129032258
강동소방서,202208,8.0,서울,188.0,142,24.23225806451613
강동소방서,202208,9.0,서울,184.0,132,24.870967741935484
강동소방서,202208,10.0,서울,136.0,107,25.60967741935484
강동소방서,202208,11.0,서울,135.0,115,26.483870967741936
강동소방서,202208,12.0,서울,125.0,105,27.12258064516129
강동소방서,202208,13.0,서울,148.0,138,27.529032258064515
강동소방서,202208,14.0,서울,142.0,122,27.95483870967742
강동소방서,202208,15.0,서울,98.0,116,28.09032258064516
강동소방서,202208,16.0,서울,93.0,99,28.067741935483877
강동소방서,202208,17.0,서울,119.0,127,27.932258064516127
강동소방서,202208,18.0,서울,133.0,124,27.47741935483871
강동소방서,202208,19.0,서울,121.0,112,26.774193548387096
강동소방서,202208,20.0,서울,112.0,119,26.19032258064516
강동소방서,202208,21.0,서울,114.0,118,25.8
강동소방서,202208,22.0,서울,122.0,137,25.36774193548387
강동소방서,202208,23.0,서울,91.0,95,24.993548387096773
강동소방서,202209,0.0,서울,71.0,106,20.85
강동소방서,202209,1.0,서울,61.0,68,20.42
강동소방서,202209,2.0,서울,61.0,63,19.946666666666665
강동소방서,202209,3.0,서울,64.0,61,19.586666666666662
강동소방서,202209,4.0,서울,60.0,52,19.27
강동소방서,202209,5.0,서울,74.0,56,18.95
강동소방서,202209,6.0,서울,100.0,68,18.66
강동소방서,202209,7.0,서울,89.0,76,18.57
강동소방서,202209,8.0,서울,118.0,98,19.6
강동소방서,202209,9.0,서울,163.0,108,21.016666666666666
강동소방서,202209,10.0,서울,124.0,115,22.49333333333333
강동소방서,202209,11.0,서울,122.0,100,23.8
강동소방서,202209,12.0,서울,115.0,103,24.7
강동소방서,202209,13.0,서울,124.0,99,25.58
강동소방서,202209,14.0,서울,117.0,96,26.18
강동소방서,202209,15.0,서울,118.0,107,26.59
강동소방서,202209,16.0,서울,130.0,111,26.57
강동소방서,202209,17.0,서울,89.0,92,26.10666666666667
강동소방서,202209,18.0,서울,133.0,122,25.066666666666663
강동소방서,202209,19.0,서울,106.0,104,23.863333333333333
강동소방서,202209,20.0,서울,109.0,95,23.03666666666667
강동소방서,202209,21.0,서울,123.0,100,22.35
강동소방서,202209,22.0,서울,116.0,123,21.790000000000003
강동소방서,202209,23.0,서울,88.0,100,21.28
강동소방서,202210,0.0,서울,88.0,85,13.04516129032258
강동소방서,202210,1.0,서울,55.0,62,12.658064516129032
강동소방서,202210,2.0,서울,51.0,48,12.338709677419354
강동소방서,202210,3.0,서울,60.0,56,12.077419354838709
강동소방서,202210,4.0,서울,76.0,55,11.758064516129032
강동소방서,202210,5.0,서울,59.0,50,11.44516129032258
강동소방서,202210,6.0,서울,78.0,69,11.174193548387096
강동소방서,202210,7.0,서울,98.0,84,10.880645161290325
강동소방서,202210,8.0,서울,107.0,91,11.206451612903225
강동소방서,202210,9.0,서울,176.0,108,12.906451612903227
강동소방서,202210,10.0,서울,142.0,121,14.616129032258064
강동소방서,202210,11.0,서울,121.0,87,16.16774193548387
강동소방서,202210,12.0,서울,116.0,95,17.40967741935484
강동소방서,202210,13.0,서울,130.0,117,18.26451612903226
강동소방서,202210,14.0,서울,119.0,102,18.85483870967742
강동소방서,202210,15.0,서울,128.0,111,19.148387096774197
강동소방서,202210,16.0,서울,102.0,101,18.81290322580645
강동소방서,202210,17.0,서울,149.0,114,18.0258064516129
강동소방서,202210,18.0,서울,123.0,120,16.635483870967743
강동소방서,202210,19.0,서울,95.0,89,15.59032258064516
강동소방서,202210,20.0,서울,124.0,130,14.83548387096774
강동소방서,202210,21.0,서울,124.0,133,14.261290322580644
강동소방서,202210,22.0,서울,125.0,104,13.729032258064516
강동소방서,202210,23.0,서울,87.0,77,13.270967741935484
강동소방서,202211,0.0,서울,61.0,75,9.036666666666669
강동소방서,202211,1.0,서울,69.0,67,8.636666666666667
강동소방서,202211,2.0,서울,70.0,65,8.26
강동소방서,202211,3.0,서울,47.0,50,7.9
강동소방서,202211,4.0,서울,63.0,46,7.603333333333333
강동소방서,202211,5.0,서울,85.0,65,7.366666666666666
강동소방서,202211,6.0,서울,71.0,55,7.17
강동소방서,202211,7.0,서울,81.0,68,7.003333333333333
강동소방서,202211,8.0,서울,113.0,101,7.02
강동소방서,202211,9.0,서울,170.0,113,8.116666666666667
강동소방서,202211,10.0,서울,149.0,119,10.016666666666667
강동소방서,202211,11.0,서울,146.0,102,11.726666666666668
강동소방서,202211,12.0,서울,110.0,108,12.98
강동소방서,202211,13.0,서울,142.0,101,13.826666666666666
강동소방서,202211,14.0,서울,106.0,83,14.236666666666668
강동소방서,202211,15.0,서울,115.0,87,14.216666666666669
강동소방서,202211,16.0,서울,159.0,131,13.936666666666667
강동소방서,202211,17.0,서울,126.0,89,12.86
강동소방서,202211,18.0,서울,129.0,110,11.7
강동소방서,202211,19.0,서울,111.0,99,10.896666666666668
강동소방서,202211,20.0,서울,130.0,125,10.353333333333332
강동소방서,202211,21.0,서울,115.0,110,9.753333333333332
강동소방서,202211,22.0,서울,124.0,119,9.28
강동소방서,202211,23.0,서울,78.0,95,8.776666666666667
강동소방서,202212,0.0,서울,89.0,109,-4.009677419354839
강동소방서,202212,1.0,서울,75.0,90,-4.338709677419355
강동소방서,202212,2.0,서울,59.0,60,-4.590322580645162
강동소방서,202212,3.0,서울,53.0,52,-4.854838709677419
강동소방서,202212,4.0,서울,65.0,44,-4.980645161290322
강동소방서,202212,5.0,서울,63.0,58,-5.122580645161291
강동소방서,202212,6.0,서울,73.0,58,-5.248387096774194
강동소방서,202212,7.0,서울,88.0,79,-5.506451612903225
강동소방서,202212,8.0,서울,126.0,106,-5.696774193548387
강동소방서,202212,9.0,서울,156.0,120,-5.148387096774194
강동소방서,202212,10.0,서울,151.0,111,-3.487096774193548
강동소방서,202212,11.0,서울,128.0,97,-1.967741935483871
강동소방서,202212,12.0,서울,146.0,111,-0.8290322580645161
강동소방서,202212,13.0,서울,134.0,103,0.2387096774193549
강동소방서,202212,14.0,서울,112.0,115,0.8451612903225806
강동소방서,202212,15.0,서울,135.0,116,0.9612903225806452
강동소방서,202212,16.0,서울,136.0,108,0.832258064516129
강동소방서,202212,17.0,서울,143.0,123,-0.2096774193548387
강동소방서,202212,18.0,서울,121.0,102,-1.0806451612903225
강동소방서,202212,19.0,서울,109.0,122,-1.6483870967741936
강동소방서,202212,20.0,서울,143.0,122,-2.1129032258064515
강동소방서,202212,21.0,서울,107.0,112,-2.6516129032258067
강동소방서,202212,22.0,서울,120.0,138,-3.05483870967742
강동소방서,202212,23.0,서울,89.0,101,-3.42258064516129
강동소방서,202301,0.0,서울,93.0,106,-2.532258064516129
강동소방서,202301,1.0,서울,60.0,67,-2.864516129032258
강동소방서,202301,2.0,서울,69.0,52,-3.170967741935484
강동소방서,202301,3.0,서울,46.0,46,-3.396774193548387
강동소방서,202301,4.0,서울,60.0,59,-3.5903225806451613
강동소방서,202301,5.0,서울,62.0,58,-3.7903225806451615
강동소방서,202301,6.0,서울,62.0,56,-4.019354838709678
강동소방서,202301,7.0,서울,113.0,83,-4.164516129032258
강동소방서,202301,8.0,서울,115.0,87,-4.432258064516129
강동소방서,202301,9.0,서울,151.0,117,-3.983870967741936
강동소방서,202301,10.0,서울,134.0,113,-2.480645161290323
강동소방서,202301,11.0,서울,148.0,112,-1.0612903225806454
강동소방서,202301,12.0,서울,108.0,108,0.0806451612903226
강동소방서,202301,13.0,서울,120.0,89,1.0129032258064516
강동소방서,202301,14.0,서울,115.0,82,1.8645161290322585
강동소방서,202301,15.0,서울,135.0,107,2.177419354838709
강동소방서,202301,16.0,서울,102.0,90,2.2290322580645165
강동소방서,202301,17.0,서울,118.0,101,1.532258064516129
강동소방서,202301,18.0,서울,131.0,111,0.4774193548387097
강동소방서,202301,19.0,서울,92.0,96,-0.1741935483870968
강동소방서,202301,20.0,서울,93.0,95,-0.6903225806451613
강동소방서,202301,21.0,서울,79.0,91,-1.1709677419354838
강동소방서,202301,22.0,서울,106.0,108,-1.570967741935484
강동소방서,202301,23.0,서울,75.0,84,-1.964516129032258
강동소방서,202302,0.0,서울,63.0,71,0.8357142857142856
강동소방서,202302,1.0,서울,73.0,84,0.4678571428571429
강동소방서,202302,2.0,서울,71.0,67,0.1785714285714285
강동소방서,202302,3.0,서울,31.0,30,-0.1392857142857143
강동소방서,202302,4.0,서울,43.0,42,-0.4178571428571428
강동소방서,202302,5.0,서울,47.0,46,-0.6178571428571429
강동소방서,202302,6.0,서울,76.0,56,-0.85
강동소방서,202302,7.0,서울,81.0,60,-1.0357142857142858
강동소방서,202302,8.0,서울,116.0,82,-1.0571428571428572
강동소방서,202302,9.0,서울,134.0,103,-0.0249999999999999
강동소방서,202302,10.0,서울,119.0,79,1.6107142857142858
강동소방서,202302,11.0,서울,137.0,101,3.1785714285714284
강동소방서,202302,12.0,서울,113.0,88,4.575
강동소방서,202302,13.0,서울,96.0,77,5.675
강동소방서,202302,14.0,서울,141.0,117,6.4
강동소방서,202302,15.0,서울,98.0,89,6.803571428571429
강동소방서,202302,16.0,서울,107.0,91,6.839285714285714
강동소방서,202302,17.0,서울,95.0,88,6.217857142857143
강동소방서,202302,18.0,서울,111.0,95,4.8500000000000005
강동소방서,202302,19.0,서울,105.0,97,3.7142857142857135
강동소방서,202302,20.0,서울,84.0,85,2.907142857142857
강동소방서,202302,21.0,서울,90.0,94,2.2857142857142856
강동소방서,202302,22.0,서울,94.0,91,1.6892857142857145
강동소방서,202302,23.0,서울,63.0,65,1.2642857142857142
강동소방서,202303,0.0,서울,81.0,104,7.629032258064516
강동소방서,202303,1.0,서울,66.0,74,7.103225806451612
강동소방서,202303,2.0,서울,48.0,52,6.606451612903226
강동소방서,202303,3.0,서울,52.0,58,6.229032258064516
강동소방서,202303,4.0,서울,56.0,47,5.919354838709677
강동소방서,202303,5.0,서울,44.0,33,5.706451612903226
강동소방서,202303,6.0,서울,60.0,50,5.306451612903226
강동소방서,202303,7.0,서울,113.0,78,5.112903225806452
강동소방서,202303,8.0,서울,115.0,94,5.761290322580645
강동소방서,202303,9.0,서울,133.0,112,7.664516129032258
강동소방서,202303,10.0,서울,140.0,128,9.819354838709677
강동소방서,202303,11.0,서울,121.0,104,11.67741935483871
강동소방서,202303,12.0,서울,83.0,89,13.109677419354838
강동소방서,202303,13.0,서울,127.0,102,14.403225806451612
강동소방서,202303,14.0,서울,147.0,119,15.058064516129033
강동소방서,202303,15.0,서울,116.0,102,15.358064516129032
강동소방서,202303,16.0,서울,106.0,96,15.325806451612904
강동소방서,202303,17.0,서울,115.0,103,14.50967741935484
강동소방서,202303,18.0,서울,96.0,107,13.058064516129033
강동소방서,202303,19.0,서울,104.0,100,11.548387096774194
강동소방서,202303,20.0,서울,97.0,105,10.470967741935484
강동소방서,202303,21.0,서울,98.0,129,9.64516129032258
강동소방서,202303,22.0,서울,87.0,104,8.974193548387097
강동소방서,202303,23.0,서울,81.0,91,8.32258064516129
강동소방서,202304,0.0,서울,76.0,90,12.003333333333334
강동소방서,202304,1.0,서울,89.0,87,11.6
강동소방서,202304,2.0,서울,46.0,52,11.223333333333333
강동소방서,202304,3.0,서울,54.0,50,10.88
강동소방서,202304,4.0,서울,45.0,50,10.573333333333332
강동소방서,202304,5.0,서울,77.0,53,10.23
강동소방서,202304,6.0,서울,61.0,53,10.04
강동소방서,202304,7.0,서울,105.0,80,10.14
강동소방서,202304,8.0,서울,124.0,115,11.43
강동소방서,202304,9.0,서울,133.0,109,12.966666666666669
강동소방서,202304,10.0,서울,128.0,122,14.33
강동소방서,202304,11.0,서울,140.0,117,15.443333333333332
강동소방서,202304,12.0,서울,135.0,115,16.366666666666667
강동소방서,202304,13.0,서울,112.0,107,17.186666666666667
강동소방서,202304,14.0,서울,113.0,106,17.66
강동소방서,202304,15.0,서울,99.0,113,18.09333333333333
강동소방서,202304,16.0,서울,127.0,119,18.013333333333332
강동소방서,202304,17.0,서울,96.0,104,17.57
강동소방서,202304,18.0,서울,90.0,103,16.576666666666668
강동소방서,202304,19.0,서울,113.0,113,15.27
강동소방서,202304,20.0,서울,108.0,128,14.183333333333334
강동소방서,202304,21.0,서울,94.0,94,13.47
강동소방서,202304,22.0,서울,102.0,119,12.843333333333334
강동소방서,202304,23.0,서울,99.0,100,12.366666666666667
강동소방서,202305,0.0,서울,92.0,103,17.33225806451613
강동소방서,202305,1.0,서울,54.0,68,16.780645161290323
강동소방서,202305,2.0,서울,68.0,57,16.322580645161292
강동소방서,202305,3.0,서울,38.0,52,15.870967741935484
강동소방서,202305,4.0,서울,71.0,55,15.441935483870967
강동소방서,202305,5.0,서울,68.0,66,15.138709677419357
강동소방서,202305,6.0,서울,87.0,65,14.96774193548387
강동소방서,202305,7.0,서울,112.0,85,15.474193548387095
강동소방서,202305,8.0,서울,138.0,115,17.103225806451615
강동소방서,202305,9.0,서울,150.0,118,18.774193548387096
강동소방서,202305,10.0,서울,132.0,141,20.33225806451613
강동소방서,202305,11.0,서울,101.0,93,21.661290322580644
강동소방서,202305,12.0,서울,137.0,131,22.716129032258067
강동소방서,202305,13.0,서울,118.0,97,23.68064516129032
강동소방서,202305,14.0,서울,151.0,150,24.212903225806453
강동소방서,202305,15.0,서울,108.0,109,24.083870967741937
강동소방서,202305,16.0,서울,99.0,104,23.97741935483871
강동소방서,202305,17.0,서울,137.0,118,23.59354838709677
강동소방서,202305,18.0,서울,132.0,115,22.69032258064516
강동소방서,202305,19.0,서울,136.0,139,21.538709677419355
강동소방서,202305,20.0,서울,120.0,128,20.26451612903226
강동소방서,202305,21.0,서울,110.0,120,19.387096774193548
강동소방서,202305,22.0,서울,93.0,113,18.741935483870968
강동소방서,202305,23.0,서울,113.0,117,18.12903225806452
강동소방서,202306,0.0,서울,85.0,99,21.703333333333333
강동소방서,202306,1.0,서울,61.0,70,21.336666666666662
강동소방서,202306,2.0,서울,44.0,60,20.966666666666665
강동소방서,202306,3.0,서울,57.0,57,20.633333333333333
강동소방서,202306,4.0,서울,29.0,32,20.44333333333333
강동소방서,202306,5.0,서울,55.0,51,20.216666666666665
강동소방서,202306,6.0,서울,81.0,58,20.07
강동소방서,202306,7.0,서울,93.0,86,20.540000000000003
강동소방서,202306,8.0,서울,120.0,90,21.56
강동소방서,202306,9.0,서울,144.0,111,22.74333333333333
강동소방서,202306,10.0,서울,125.0,116,23.790000000000003
강동소방서,202306,11.0,서울,101.0,98,24.74
강동소방서,202306,12.0,서울,114.0,98,25.52
강동소방서,202306,13.0,서울,120.0,105,26.126666666666665
강동소방서,202306,14.0,서울,111.0,111,26.57
강동소방서,202306,15.0,서울,121.0,125,26.74
강동소방서,202306,16.0,서울,104.0,99,26.76
강동소방서,202306,17.0,서울,111.0,108,26.61
강동소방서,202306,18.0,서울,86.0,96,26.12333333333333
강동소방서,202306,19.0,서울,113.0,107,25.203333333333333
강동소방서,202306,20.0,서울,122.0,114,24.116666666666667
강동소방서,202306,21.0,서울,90.0,135,23.366666666666667
강동소방서,202306,22.0,서울,101.0,126,22.80666666666667
강동소방서,202306,23.0,서울,72.0,94,22.34333333333333
강동소방서,202307,0.0,서울,71.0,87,25.461290322580645
강동소방서,202307,1.0,서울,93.0,96,25.22903225806452
강동소방서,202307,2.0,서울,49.0,70,25.032258064516128
강동소방서,202307,3.0,서울,44.0,66,24.835483870967742
강동소방서,202307,4.0,서울,48.0,56,24.638709677419357
강동소방서,202307,5.0,서울,67.0,70,24.490322580645163
강동소방서,202307,6.0,서울,68.0,60,24.351612903225806
강동소방서,202307,7.0,서울,79.0,78,24.62903225806452
강동소방서,202307,8.0,서울,122.0,107,25.316129032258065
강동소방서,202307,9.0,서울,135.0,110,26.283870967741933
강동소방서,202307,10.0,서울,144.0,128,27.061290322580643
강동소방서,202307,11.0,서울,131.0,114,27.75483870967742
강동소방서,202307,12.0,서울,123.0,135,28.39032258064516
강동소방서,202307,13.0,서울,134.0,127,28.88387096774193
강동소방서,202307,14.0,서울,86.0,102,29.20967741935484
강동소방서,202307,15.0,서울,115.0,121,29.296774193548387
강동소방서,202307,16.0,서울,112.0,110,29.16774193548387
강동소방서,202307,17.0,서울,140.0,126,29.061290322580643
강동소방서,202307,18.0,서울,113.0,106,28.483870967741936
강동소방서,202307,19.0,서울,111.0,120,27.638709677419357
강동소방서,202307,20.0,서울,108.0,113,26.89032258064516
강동소방서,202307,21.0,서울,107.0,114,26.387096774193548
강동소방서,202307,22.0,서울,110.0,132,26.048387096774192
강동소방서,202307,23.0,서울,111.0,124,25.780645161290323
강동소방서,202308,0.0,서울,76.0,90,26.141935483870967
강동소방서,202308,1.0,서울,91.0,105,25.858064516129037
강동소방서,202308,2.0,서울,54.0,70,25.61935483870968
강동소방서,202308,3.0,서울,70.0,59,25.38064516129032
강동소방서,202308,4.0,서울,50.0,52,25.164516129032258
강동소방서,202308,5.0,서울,59.0,63,24.95483870967742
강동소방서,202308,6.0,서울,80.0,66,24.83870967741936
강동소방서,202308,7.0,서울,99.0,83,24.96451612903226
강동소방서,202308,8.0,서울,152.0,124,25.712903225806453
강동소방서,202308,9.0,서울,134.0,116,26.62258064516129
강동소방서,202308,10.0,서울,189.0,133,27.55483870967742
강동소방서,202308,11.0,서울,119.0,112,28.3
강동소방서,202308,12.0,서울,135.0,115,28.88387096774193
강동소방서,202308,13.0,서울,127.0,126,29.416129032258063
강동소방서,202308,14.0,서울,129.0,110,29.89032258064516
강동소방서,202308,15.0,서울,111.0,106,29.86451612903226
강동소방서,202308,16.0,서울,154.0,130,29.60967741935484
강동소방서,202308,17.0,서울,132.0,126,29.41935483870968
강동소방서,202308,18.0,서울,142.0,127,28.92903225806452
강동소방서,202308,19.0,서울,125.0,130,28.251612903225805
강동소방서,202308,20.0,서울,94.0,97,27.50967741935484
강동소방서,202308,21.0,서울,109.0,114,26.983870967741936
강동소방서,202308,22.0,서울,95.0,119,26.60322580645161
강동소방서,202308,23.0,서울,75.0,88,26.25483870967742
강동소방서,202309,0.0,서울,76.0,87,22.50333333333333
강동소방서,202309,1.0,서울,51.0,62,22.16333333333333
강동소방서,202309,2.0,서울,72.0,86,21.816666666666663
강동소방서,202309,3.0,서울,61.0,63,21.526666666666664
강동소방서,202309,4.0,서울,49.0,48,21.21333333333333
강동소방서,202309,5.0,서울,74.0,61,20.933333333333334
강동소방서,202309,6.0,서울,102.0,82,20.676666666666662
강동소방서,202309,7.0,서울,104.0,95,20.666666666666668
강동소방서,202309,8.0,서울,125.0,93,21.446666666666665
강동소방서,202309,9.0,서울,137.0,123,22.66333333333333
강동소방서,202309,10.0,서울,171.0,136,23.72
강동소방서,202309,11.0,서울,139.0,130,24.876666666666665
강동소방서,202309,12.0,서울,114.0,105,25.75
