연월,시간대,지역,평균기온,중앙기온,최저기온,최고기온,기온표준편차,평균습도,중앙습도,최저습도,최고습도,습도표준편차,평균풍속,중앙풍속,최저풍속,최고풍속,풍속표준편차
201809,5,부산,20.39333333333333,20.35,15.1,24.8,2.0287474194571438,79.66666666666667,78.0,42.0,98.0,13.368344836895885,2.81,2.95,0.5,7.3,1.3882139356145662
201809,6,부산,20.209999999999997,20.299999999999997,15.7,24.6,1.8832016025540321,80.63333333333334,80.5,42.0,98.0,13.520057471142216,2.8066666666666666,2.6500000000000004,0.6,8.4,1.598907673108875
201809,7,부산,20.336666666666666,20.5,16.9,23.6,1.6730074784616187,80.46666666666667,81.5,42.0,98.0,13.910386427943426,2.6233333333333335,2.5,0.0,7.6,1.4794414913867944
201809,8,부산,21.1,20.799999999999997,17.2,23.8,1.7356306614897798,78.1,76.5,46.0,98.0,14.355943140326094,2.89,2.95,0.7,5.2,1.1186044260903696
201809,9,부산,21.89333333333333,21.55,17.8,25.7,2.0547561871194695,77.0,76.5,49.0,98.0,14.736770806153682,2.94,2.9,0.3,5.7,1.3363873070643701
201809,10,부산,22.84333333333333,22.85,17.9,26.5,2.2186798394281815,74.4,70.0,51.0,97.0,16.21323427071975,2.9866666666666664,3.2,0.3,6.1,1.0614672127193383
201809,11,부산,23.23,23.7,18.0,27.2,2.283093787249947,73.73333333333333,70.0,49.0,97.0,16.617260103077562,3.06,2.7,0.9,6.9,1.409475324244867
201809,12,부산,23.709999999999997,23.95,17.8,27.7,2.44065423676691,72.73333333333333,68.0,45.0,98.0,17.236555647074987,3.1300000000000003,3.05,0.8,5.8,1.2479362273714976
201809,13,부산,24.253333333333334,24.55,17.3,27.7,2.453531351328942,71.23333333333333,67.0,43.0,98.0,16.86187974413728,3.4699999999999998,3.3,1.7,7.6,1.263861079227542
201809,14,부산,24.373333333333335,24.2,17.4,27.8,2.3173905261251737,70.8,69.0,38.0,98.0,16.4974397177677,3.4266666666666667,3.1,0.8,7.1,1.4309228595158638
201809,15,부산,24.266666666666666,24.1,17.3,29.4,2.5495548405667745,69.9,67.0,42.0,98.0,16.116707972227736,3.7133333333333334,3.6500000000000004,1.4,6.9,1.4715071638742823
201809,16,부산,23.83,23.950000000000003,17.5,29.5,2.4083403929419642,71.0,70.5,42.0,97.0,15.837537251949763,3.69,3.5,1.6,6.7,1.2537804900545308
201809,17,부산,23.373333333333335,23.5,17.7,29.6,2.4527160642752817,72.0,71.0,48.0,97.0,15.042468616186822,3.42,3.55,1.2,7.1,1.416260252724857
201809,18,부산,22.60666666666667,22.4,17.8,27.3,2.2190295072447763,74.9,74.5,44.0,98.0,13.578253404515673,3.296666666666667,3.4,1.1,5.2,0.9650739951381727
201809,19,부산,22.006666666666668,22.0,17.8,26.4,2.1413713513465664,76.9,77.5,47.0,98.0,13.458364915802237,2.99,3.05,0.0,6.1,1.2488201328205484
